"success","timeout","failed_images","failed_audio","failed_video","typeoftrial","subject","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","rt","response","Experiment","stimulus","list_number","trialcondition","correct","question_order"
"","","","","","sentence","5564","html-keyboard-response","10","78331","0.0-4.0-1.1","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","2736"," ","","A balloon dropped and smashed a cup","practice","practice_n","",""
"","","","","","fixation","5564","html-keyboard-response","11","78835","0.0-4.0-2.1","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_n","",""
"","","","","","picture","5564","image-keyboard-response","12","79820","0.0-4.0-3.1","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","982","n","","bananaB.jpg","practice","practice_n","true",""
"","","","","","","","html-keyboard-response","13","81827","0.0-4.0-4.1","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","CORRECT!","","","",""
"","","","","","fixation","5564","html-keyboard-response","14","82834","0.0-4.0-0.2","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_s","",""
"","","","","","sentence","5564","html-keyboard-response","15","84692","0.0-4.0-1.2","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1854"," ","","A knife was placed on a hammer","practice","practice_s","",""
"","","","","","fixation","5564","html-keyboard-response","16","85194","0.0-4.0-2.2","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_s","",""
"","","","","","picture","5564","image-keyboard-response","17","86333","0.0-4.0-3.2","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1136","s","","hammerB.jpg","practice","practice_s","true",""
"","","","","","","","html-keyboard-response","18","88338","0.0-4.0-4.2","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","CORRECT!","","","",""
"","","","","","fixation","5564","html-keyboard-response","19","89345","0.0-4.0-0.3","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_n","",""
"","","","","","sentence","5564","html-keyboard-response","20","92160","0.0-4.0-1.3","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","2813"," ","","A bowling ball dropped and touched a bottle","practice","practice_n","",""
"","","","","","fixation","5564","html-keyboard-response","21","92666","0.0-4.0-2.3","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_n","",""
"","","","","","picture","5564","image-keyboard-response","22","93444","0.0-4.0-3.3","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","775","n","","bookB.jpg","practice","practice_n","true",""
"","","","","","","","html-keyboard-response","23","95450","0.0-4.0-4.3","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","CORRECT!","","","",""
"","","","","","fixation","5564","html-keyboard-response","24","96458","0.0-4.0-0.4","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_n","",""
"","","","","","sentence","5564","html-keyboard-response","25","98169","0.0-4.0-1.4","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1709"," ","","A fork was placed on a stool","practice","practice_n","",""
"","","","","","fixation","5564","html-keyboard-response","26","98674","0.0-4.0-2.4","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_n","",""
"","","","","","picture","5564","image-keyboard-response","27","100105","0.0-4.0-3.4","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1428","s","","tableB.jpg","practice","practice_n","false",""
"","","","","","","","html-keyboard-response","28","102114","0.0-4.0-4.4","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","WRONG!","","","",""
"","","","","","fixation","5564","html-keyboard-response","29","103122","0.0-4.0-0.5","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_s","",""
"","","","","","sentence","5564","html-keyboard-response","30","104967","0.0-4.0-1.5","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1842"," ","","A bowling ball dropped and smashed a teacup","practice","practice_s","",""
"","","","","","fixation","5564","html-keyboard-response","31","105474","0.0-4.0-2.5","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","practice","practice_s","",""
"","","","","","picture","5564","image-keyboard-response","32","106650","0.0-4.0-3.5","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1173","s","","cupB.jpg","practice","practice_s","true",""
"","","","","","","","html-keyboard-response","33","108666","0.0-4.0-4.5","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","CORRECT!","","","",""
"","","","","","movetoexp","5564","html-button-response","34","121001","0.0-5.0","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","12332","0","","<p style=""font-size:20px;"">You have now completed the practice session! </p>
                    <p style=""font-size:20px;"">You will now move on to the main experiment, where you will not be provided any feedback. </p>
                    <p style=""font-size:20px;"">Remember, you should press <strong>S</strong> if the pictured object was mentioned in the preceding sentence<br> and <strong>N</strong> if the pictured object was not mentioned in the preceding sentence.</p>
                    <p style=""font-size:20px;"">Please click the button below to continue to the main experiment. </p>","","","",""
"","","","","","fixation","5564","html-keyboard-response","35","122009","0.0-6.0-0.0","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Filler","",""
"","","","","","sentence","5564","html-keyboard-response","36","123755","0.0-6.0-1.0","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1741"," ","","A man is shaving his beard","3","Filler","",""
"","","","","","fixation","5564","html-keyboard-response","37","124258","0.0-6.0-2.0","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Filler","",""
"","","","","","picture","5564","image-keyboard-response","38","124976","0.0-6.0-3.0","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","715","n","","clock.jpg","3","Filler","true",""
"","","","","","fixation","5564","html-keyboard-response","39","125986","0.0-6.0-0.1","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Light_Contradictory","",""
"","","","","","sentence","5564","html-keyboard-response","40","127974","0.0-6.0-1.1","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1985"," ","","A balloon dropped and smashed a blackberry","3","Light_Contradictory","",""
"","","","","","fixation","5564","html-keyboard-response","41","128492","0.0-6.0-2.1","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Light_Contradictory","",""
"","","","","","picture","5564","image-keyboard-response","42","129507","0.0-6.0-3.1","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1012","s","","blackberryS.jpg","3","Light_Contradictory","true",""
"","","","","","fixation","5564","html-keyboard-response","43","130514","0.0-6.0-0.2","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Light_Matched","",""
"","","","","","sentence","5564","html-keyboard-response","44","132393","0.0-6.0-1.2","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1876"," ","","A balloon dropped and touched a TV","3","Light_Matched","",""
"","","","","","fixation","5564","html-keyboard-response","45","132899","0.0-6.0-2.2","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Light_Matched","",""
"","","","","","picture","5564","image-keyboard-response","46","133652","0.0-6.0-3.2","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","749","s","","tvS.jpg","3","Light_Matched","true",""
"","","","","","fixation","5564","html-keyboard-response","47","134658","0.0-6.0-0.3","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Filler","",""
"","","","","","sentence","5564","html-keyboard-response","48","136651","0.0-6.0-1.3","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1990"," ","","A remote was placed on the rug","3","Filler","",""
"","","","","","fixation","5564","html-keyboard-response","49","137163","0.0-6.0-2.3","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Filler","",""
"","","","","","picture","5564","image-keyboard-response","50","137814","0.0-6.0-3.3","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","648","n","","CD.jpg","3","Filler","true",""
"","","","","","fixation","5564","html-keyboard-response","51","138826","0.0-6.0-0.4","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Heavy_Contradictory","",""
"","","","","","sentence","5564","html-keyboard-response","52","140680","0.0-6.0-1.4","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1851"," ","","A bowling ball dropped and touched a tile","3","Heavy_Contradictory","",""
"","","","","","fixation","5564","html-keyboard-response","53","141186","0.0-6.0-2.4","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Heavy_Contradictory","",""
"","","","","","picture","5564","image-keyboard-response","54","142263","0.0-6.0-3.4","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1072","s","","tileS.jpg","3","Heavy_Contradictory","true",""
"","","","","","fixation","5564","html-keyboard-response","55","143275","0.0-6.0-0.5","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Filler","",""
"","","","","","sentence","5564","html-keyboard-response","56","145490","0.0-6.0-1.5","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","2212"," ","","A thermometer was placed on the box","3","Filler","",""
"","","","","","fixation","5564","html-keyboard-response","57","145997","0.0-6.0-2.5","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Filler","",""
"","","","","","picture","5564","image-keyboard-response","58","146775","0.0-6.0-3.5","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","774","n","","button.jpg","3","Filler","true",""
"","","","","","fixation","5564","html-keyboard-response","59","147786","0.0-6.0-0.6","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Filler","",""
"","","","","","sentence","5564","html-keyboard-response","60","149170","0.0-6.0-1.6","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","1381"," ","","A pilot is reading a book","3","Filler","",""
"","","","","","fixation","5564","html-keyboard-response","61","149674","0.0-6.0-2.6","1","3","2022-11-17 14:24:53","27f05a78553e1e210bb6d9ff2204662f","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36","WebKit","Chrome","107.0.0.0","Windows","10.0","null","null","","<p style=""font-size: 48px;"">+</p>","3","Filler","",""
